	RB RB RB RB RB RB B1 RB RB RB RB RB RB 
	RB IF IF IF IF IF IF IF IF IF IF IF PB 
	RB AB PB PB PB PB B2 PB PB PB PB PB SS 
	GB IF IF IF IF IF IF IF IF IF IF IF PB 
	GB GB GB GB GB GB B3 GB GB GB GB AB CB 
	GB IF IF IF IF IF IF IF IF IF IF IF CB 
	TB AB CB CB CB CB B4 CB CB CB CB CB CB 
	TB IF IF IF IF IF IF IF IF IF IF IF AB 
	TB TB TB TB TB TB TB TB TB TB TB TB TB 

LEVEL 6
	NB NB NB NB AB NB PB RB NB NB NB NB NB 
	NB NB NB NB NB NB NB PB RB NB NB NB NB 
	NB NB NB NB NB NB NB PB RB NB NB NB AB 
	NB NB RB RB RB NB NB PB RB NB NB NB NB 
	NB RB PB PB PB RB PB RB NB NB NB NB PB 
	RB PB NB NB NB PB SF PB NB NB NB PB RB 
	PB NB NB NB NB RB PB RB PB PB PB RB NB 
	NB NB NB NB RB PB NB NB RB RB RB NB NB 
	AB NB NB NB RB PB NB NB NB NB NB NB NB 
	NB NB NB NB RB PB NB NB NB NB NB NB NB 
	NB NB NB NB NB RB PB NB AB NB NB NB NB 

LEVEL 7
	LB NB NB NB ID NB AB NB ID NB NB NB LB 
	NB NB NB ID NB NB IF NB NB ID NB NB NB 
	NB NB ID NB NB IF IF IF NB NB ID NB NB 
	NB ID NB NB IF IF IF IF IF NB NB ID NB 
	ID NB NB IF IF IF NB IF IF IF NB NB ID 
	NB NB IF IF IF NB NB NB IF IF IF NB NB 
	NB IF IF IF NB NB RB NB NB IF IF IF NB 
	IF IF IF NB NB RB PB RB NB NB IF IF IF 
	ID ID ID ID ID ID ID ID ID ID ID ID ID 
	ID RE SF RE SS RE RB RE SS RE SF RE ID 
	RE RE RE RE RE RE RE RE RE RE RE RE RE 

LEVEL 8
	ID IF AB IF ID IF AB IF ID IF AB IF ID 
	IF F2 ID F1 B2 IF ID IF B4 F1 ID F2 IF 
	IF IF B1 IF CB NB B3 NB CB IF B5 IF IF 
	IF NB TB NB CB NB GB NB CB NB TB NB IF 
	IF NB TB NB CB NB GB NB CB NB TB NB IF 
	IF NB TB NB CB NB GB NB CB NB TB NB IF 
	IF NB TB NB CB NB GB NB CB NB TB NB IF 
	IF NB TB NB CB NB GB NB CB NB TB NB IF 
	IF NB TB NB CB NB GB NB CB NB TB NB IF 
	IF NB ID NB CB NB ID NB CB NB ID NB IF 
	ID NB RE NB ID NB RE NB ID NB RE NB ID 

LEVEL 9
	ID IF ID IF ID IF ID IF ID IF ID IF ID 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB BB NB BS NB BB NB BS NB BB NB BS NB 
	NB F2 NB F2 NB F2 NB F2 NB F2 NB F2 NB 
	NB B1 NB B2 NB B3 NB B4 NB B5 NB LB NB 
	NB TB NB TB NB TB NB TB NB TB NB TB NB 
	NB IF NB IF NB IF NB IF NB IF NB IF NB 
	NB CB NB CB NB CB NB CB NB CB NB CB NB 
	NB GB NB GB NB GB NB GB NB GB NB GB NB 
	NB PB NB PB NB PB NB PB NB PB NB PB NB 
	NB RB NB RB NB RB NB RB NB RB NB RB NB 

LEVEL 10
	NB NB NB NB RB SF RB NB NB NB NB NB NB 
	NB NB NB RB RB SF RB RB NB NB NB NB NB 
	NB NB NB RB RB SF RB RB NB NB NB NB NB 
	NB RB RB NB RB B3 RB NB RB RB NB NB NB 
	RB SF RB RB B2 B5 IF RB RB SF RB NB NB 
	RB SF RB B1 B4 IF IF IF RB SF RB NB NB 
	RB SF RB RB IF IF IF RB RB SF RB NB NB 
	NB RB RB NB RB IF RB NB RB RB NB NB NB 
	NB NB NB RB RB SF RB RB GB GB GB NB NB 
	NB NB NB RB RB SF RB RB NB NB GB GB GB 
	NB NB NB NB RB SF RB NB NB NB NB NB NB 

LEVEL 11
	NB PB NB NB NB NB NB NB NB NB NB PB NB 
	PB T5 PB PB PB PB PB PB PB PB PB T5 PB 
	T5 LA ID ID ID ID ID ID ID ID ID LA T5 
	T5 T5 ID AB B1 B2 B3 B4 B5 AB ID T5 T5 
	RB B1 ID AB AB AB AB AB AB AB ID B1 RB 
	RB B2 ID AB AB AB AB AB AB AB ID B2 RB 
	RB B3 ID AB AB AB AB AB AB AB ID B3 RB 
	RB B4 RB AB AB RB IF RB AB AB RB B4 RB 
	RB B5 RB AB RB IF IF IF RB AB RB B5 RB 
	T5 RB SF RB IF IF IF IF IF RB SF RB T5 
	T5 T5 RB IF IF IF IF IF IF IF RB T5 T5 

LEVEL 12
	ID ID ID ID ID ID ID ID ID ID ID ID ID 
	ID IF IF IF IF IF IF IF IF IF ID IF ID 
	ID ID IF IF IF IF IF IF IF IF IF IF ID 
	ID IF IF ID ID ID ID ID ID ID IF IF ID 
	ID IF IF ID IF IF IF IF IF ID IF IF ID 
	ID IF IF ID ID IF IF IF IF ID IF IF ID 
	ID IF IF ID IF IF ID YB IF ID IF IF ID 
	ID IF IF ID IF IF ID ID ID ID IF IF ID 
	ID IF IF ID IF IF IF IF IF IF IF ID ID 
	ID IF IF ID IF ID IF IF IF IF IF IF ID 
	ID ID IF ID ID ID ID ID ID ID ID ID ID 

LEVEL 13
	NB RB PB CB NB ID IF ID NB CB PB RB NB 
	NB PB RB PB CB ID IF ID CB PB RB PB NB 
	NB CB PB RB PB ID IF ID PB RB PB CB NB 
	NB IF CB PB ID ID IF ID ID PB CB IF NB 
	NB NB IF CB ID AB IF AB ID CB IF NB NB 
	NB NB NB IF ID AB BO AB ID IF NB NB NB 
	NB NB IF CB ID AB PB AB ID CB IF NB NB 
	NB IF CB PB ID ID ID ID ID PB CB IF NB 
	NB CB PB RB PB CB IF CB PB RB PB CB NB 
	NB PB RB PB CB IF NB IF CB PB RB PB NB 
	NB RB PB CB IF NB NB NB IF CB PB RB NB 

LEVEL 14
	ID ID ID ID ID ID NB ID ID ID ID ID ID 
	ID SF AB NB NB AB NB AB NB NB AB SF ID 
	ID IF IF ID ID ID AB ID ID ID IF IF ID 
	ID IF ID RB RB ID YB ID RB RB ID IF ID 
	ID IF ID RB RB ID YB ID RB RB ID IF ID 
	ID IF ID RB RB ID YB ID RB RB ID IF ID 
	ID IF ID RB RB ID YB ID RB RB ID IF ID 
	ID IF ID IF IF IF ID IF IF IF ID IF ID 
	ID IF IF ID ID IF ID IF ID ID IF IF ID 
	ID SF AB IF IF IF ID IF IF IF AB SF ID 
	ID ID ID ID ID ID ID ID ID ID ID ID ID 

LEVEL 15
	ID ID ID ID ID ID ID IF IF IF IF IF IF 
	ID RB IF AB IF RB ID IF IF AB IF IF IF 
	ID ID ID IF ID ID ID IF AB AB AB IF IF 
	ID B1 ID IF ID AB ID ID ID AB ID ID ID 
	ID B2 ID IF ID IF ID RB IF AB IF RB ID 
	ID B3 ID IF ID IF ID ID ID IF ID ID ID 
	ID B4 ID IF IF IF IF AB ID IF ID IF IF 
	ID B5 ID ID ID ID ID IF IF IF ID AB IF 
	ID AB IF IF IF AB ID ID IF IF ID IF IF 
	ID AB ID ID IF ID IF AB ID IF IF ID IF 
	ID IF IF IF ID IF IF ID IF ID IF IF ID 

LEVEL 16
	IF ID ID ID ID ID T5 ID ID ID ID ID IF 
	IF ID LB LB LB LB LB LB LB LB LB ID IF 
	IF ID LB LB LB LB LB LB LB LB LB ID IF 
	IF ID LB LB LB LB LB LB LB LB LB ID IF 
	IF ID LB LB LB LB LB LB LB LB LB ID IF 
	IF ID LB LB LB LB LB LB LB LB LB ID IF 
	IF ID LB LB LB LB LB LB LB LB LB ID IF 
	IF ID LB LB LB LB LB LB LB LB LB ID IF 
	IF ID T5 T5 T5 T5 T5 T5 T5 T5 T5 ID IF 
	IF ID NB NB NB NB SS NB NB NB NB ID IF 
	IF ID ID ID ID ID PB ID ID ID ID ID IF 

LEVEL 17
	ID ID ID ID ID ID IF ID ID ID ID ID ID 
	ID IF IF IF AB AB IF AB AB IF IF IF ID 
	ID IF AB AB AB AB IF AB AB AB AB IF ID 
	ID IF AB AB AB AB IF AB AB AB AB IF ID 
	ID IF AB AB AB AB IF AB AB AB AB IF ID 
	ID IF IF AB AB AB IF AB AB AB IF IF ID 
	ID IF AB IF AB AB IF AB AB IF AB IF ID 
	ID IF AB AB IF IF IF IF IF AB AB IF ID 
	ID ID IF IF AB IF IF IF AB IF IF ID ID 
	T5 RB ID ID IF IF IF IF IF ID ID RB T5 
	T5 T5 T5 T5 ID ID T5 ID ID T5 T5 T5 T5 

LEVEL 18
	TB TB TB TB TB TB TB TB TB TB TB TB TB 
	ID IF IF IF B1 F2 ID F2 B5 IF IF IF ID 
	CB CB CB CB CB CB CB CB CB CB CB CB CB 
	ID NB NB RE NB NB B3 NB NB RE NB NB ID 
	YB YB YB YB YB YB YB YB YB YB YB YB YB 
	ID NB LB NB ID F2 B4 F2 ID NB LB NB ID 
	GB GB GB GB GB GB GB GB GB GB GB GB GB 
	ID NB NB BB NB NB B2 NB NB BB NB NB ID 
	PB SS PB SS PB SS PB SS PB SS PB SS PB 
	ID IF IF IF IF IF ID IF IF IF IF IF ID 
	SF RB SF RB SF RB SF RB SF RB SF RB SF 

LEVEL 19
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 20
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 21
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 22
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 23
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 24
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 25
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 26
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 27
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 28
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 29
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 30
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 31
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 32
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 33
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 34
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 35
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 36
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 37
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 38
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 39
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 40
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 41
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 42
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 

LEVEL 43
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
	NB NB NB NB NB NB NB NB NB NB NB NB NB 
